	log_likelihood
13747	274.96844
13748	297.97125
13749	270.61215
13750	182.2019
13751	317.5003
13752	260.66455
13753	308.47906
13754	245.39072
13755	301.89975
13756	261.3454
13757	315.73532
13758	285.80035
13759	271.91095
13760	323.62796
13761	276.30344
13762	325.0651
13763	247.96147
13764	281.4398
13765	279.1314
13766	236.86905
13767	319.0308
13768	298.74734
13769	312.38876
13770	305.42395
13771	311.49826
13772	266.16495
13773	150.91934
13774	299.2386
13775	113.46647
13776	179.56764
13777	272.44748
13778	324.73856
13779	259.23553
13780	259.21472
13781	251.80879
13782	261.5818
13783	320.5811
13784	243.92676
13785	251.1656
13786	290.8705
13787	309.549
13788	256.32697
13789	309.22247
13790	275.544
13791	297.4415
13792	283.0302
13793	306.3373
13794	272.1561
13795	272.85126
13796	290.36655
13797	242.56111
13798	303.0553
13799	206.95218
13800	288.1938
13801	340.08646
13802	211.1029
13803	319.2622
13804	304.34637
13805	193.02786
13806	260.2625
13807	209.99748
13808	298.16504
13809	272.59482
13810	234.08658
13811	281.34027
13812	297.3305
13813	231.92097
13814	288.40002
13815	251.06616
13816	280.33694
13817	210.5281
13818	254.83638
13819	310.73633
13820	253.78638
13821	272.33505
13822	241.68262
13823	269.20084
13824	284.72833
13825	253.02608
13826	270.054
13827	192.56306
13828	323.7389
13829	313.11896
13830	314.69897
13831	267.6249
13832	271.87866
13833	326.38846
13834	209.24966
13835	197.29767
13836	267.7109
13837	281.08987
13838	270.22946
13839	278.24734
13840	288.9186
13841	304.65118
13842	271.2494
13843	236.8064
13844	275.80542
13845	316.55365
13846	296.87946
13847	254.88733
13848	296.4473
13849	235.90845
13850	299.60034
13851	242.09073
13852	256.3961
13853	279.5332
13854	301.04095
13855	330.03494
13856	246.10925
13857	304.52884
13858	261.01846
13859	256.50464
13860	261.56662
13861	304.96936
13862	260.3685
13863	311.12064
13864	291.7809
13865	308.3694
13866	254.14262
13867	309.6442
13868	302.02496
13869	209.8184
13870	303.66632
13871	251.36348
13872	285.98233
13873	286.9853
13874	237.95676
13875	255.31245
13876	305.11572
13877	312.4443
13878	255.7579
13879	254.94458
13880	260.6059
13881	223.93233
13882	199.49443
13883	286.14014
13884	296.43008
13885	324.6762
13886	311.13193
13887	140.67816
13888	269.4223
13889	279.80328
13890	282.73532
13891	242.9458
13892	315.64398
13893	239.89316
13894	291.848
13895	302.9788
13896	235.01205
13897	315.91226
13898	328.69772
13899	298.71307
13900	314.29413
13901	266.95148
13902	222.8317
13903	237.83904
13904	313.15973
13905	254.60434
13906	321.047
13907	271.63425
13908	268.00275
13909	291.91388
13910	207.2891
13911	222.4159
13912	273.44547
13913	303.26312
13914	263.0495
13915	295.83887
13916	245.61064
13917	302.87323
13918	258.52216
13919	314.0663
13920	311.2156
13921	296.83093
13922	266.27585
13923	209.87285
13924	308.24847
13925	256.47998
13926	263.7402
13927	287.3771
13928	246.34102
13929	247.19356
13930	206.98491
13931	267.28342
13932	305.31403
13933	289.55927
13934	303.70947
13935	312.6378
13936	312.65457
13937	254.31369
13938	275.89178
13939	303.84732
13940	203.77997
13941	297.3612
13942	237.5435
13943	144.21463
13944	265.09015
13945	276.50592
13946	314.41705
13947	305.52945
13948	233.95195
13949	261.09747
13950	154.46738
13951	295.89404
13952	275.81113
13953	288.8071
13954	315.1144
13955	287.76886
13956	303.3833
13957	187.7087
13958	310.69568
13959	280.6907
13960	271.91074
13961	240.53394
13962	274.80655
13963	314.77563
13964	180.80684
13965	202.71262
13966	308.40237
13967	270.5598
13968	277.55698
13969	287.0126
13970	287.42474
13971	306.40994
13972	186.96048
13973	265.3184
13974	284.37216
13975	279.8382
13976	312.32285
13977	299.91284
13978	236.83139
13979	290.02206
13980	304.92728
13981	268.32416
13982	52.65223
13983	287.4743
13984	185.53693
13985	291.1631
13986	280.8059
13987	279.80096
13988	302.11618
13989	320.41986
13990	226.27332
13991	298.13846
13992	316.62134
13993	322.55115
13994	327.28387
13995	240.6569
13996	325.82922
13997	307.68823
13998	280.48666
13999	344.4112
14000	280.67996
14001	311.67258
14002	326.39648
14003	170.75525
14004	260.8099
14005	296.92035
14006	326.51312
14007	304.9876
14008	309.26688
14009	287.31052
14010	308.81818
14011	322.64444
14012	206.95752
14013	315.38263
14014	336.25153
14015	278.03864
14016	313.6459
14017	95.803314
14018	297.2315
14019	249.73409
14020	324.18073
14021	326.52213
14022	293.88086
14023	274.57495
14024	338.3229
14025	322.8003
14026	275.43683
14027	307.45245
14028	321.69098
14029	226.65262
14030	251.8204
14031	242.0518
14032	280.18634
14033	311.1667
14034	350.13998
14035	306.14084
14036	296.1058
14037	302.5572
14038	277.35327
14039	315.16156
14040	322.5014
14041	310.59088
14042	334.79672
14043	310.26016
14044	331.5175
14045	192.00012
14046	211.05644
14047	315.22375
14048	305.8624
14049	309.28326
14050	323.43256
14051	305.5083
14052	311.7403
14053	264.7226
14054	290.14722
14055	315.8493
14056	322.6744
14057	327.2548
14058	296.88605
14059	315.99698
14060	304.3168
14061	296.19733
14062	169.46786
14063	301.54193
14064	290.51114
14065	306.36237
14066	299.8178
14067	218.86739
14068	290.04022
14069	336.3332
14070	323.6443
14071	337.47998
14072	325.5799
14073	300.56137
14074	271.51926
14075	306.0869
14076	303.3248
14077	281.12347
14078	313.8112
14079	316.781
14080	206.51218
14081	319.82825
14082	339.4582
14083	323.87024
14084	305.0901
14085	325.50064
14086	258.7273
14087	275.788
14088	300.3439
14089	309.79108
14090	196.97917
14091	308.63858
14092	322.3051
14093	311.70062
14094	278.4867
14095	298.8947
14096	318.2994
14097	332.3333
14098	311.43222
14099	306.37213
14100	315.85248
14101	289.35428
14102	313.55527
14103	299.851
14104	331.81787
14105	308.01202
14106	320.84702
14107	321.6037
14108	292.47052
14109	293.34064
14110	305.88272
14111	312.97302
14112	268.60126
14113	297.9405
14114	335.1652
14115	343.37674
14116	330.76215
14117	312.18866
14118	347.6583
14119	232.54202
14120	336.86557
14121	326.27246
14122	323.80035
14123	328.8895
14124	308.46198
14125	266.5072
14126	326.35236
14127	306.07803
14128	287.47382
14129	270.35068
14130	345.9873
14131	312.86884
14132	220.87549
14133	223.2485
14134	263.4153
14135	227.5615
14136	264.49435
14137	317.68652
14138	275.3748
14139	316.04242
14140	267.87128
14141	270.89093
14142	262.42816
14143	310.78802
14144	331.7642
14145	265.36694
14146	315.39105
14147	323.11133
14148	319.16098
14149	307.0336
14150	320.28702
14151	313.2766
14152	316.60797
14153	314.16983
14154	310.99115
14155	251.8866
14156	298.74432
14157	297.96152
14158	313.50372
14159	243.79358
14160	295.4706
14161	278.32834
14162	315.74954
14163	291.86047
14164	268.42426
14165	315.68124
14166	299.4345
14167	302.539
14168	296.3778
14169	260.30258
14170	327.75177
14171	337.0274
14172	285.0965
14173	310.11234
14174	306.13348
14175	290.77344
14176	259.86856
14177	343.83124
14178	267.05853
14179	316.0677
14180	338.8039
14181	259.71423
14182	296.93765
14183	287.4318
14184	308.45572
14185	323.7532
14186	258.22705
14187	297.56335
14188	329.86252
14189	336.55728
14190	264.9892
14191	292.4007
14192	305.45096
14193	270.51263
14194	315.85284
14195	341.75443
14196	282.52316
14197	337.0407
14198	317.27783
14199	328.7628
14200	323.95844
14201	339.83698
14202	303.69177
14203	329.64203
14204	307.49368
14205	304.4483
14206	256.3575
14207	303.63766
14208	242.3405
14209	301.02838
14210	251.62971
14211	277.97083
14212	341.9787
14213	294.17465
14214	272.03525
14215	270.99506
14216	212.41666
14217	318.87524
14218	316.77692
14219	326.70624
14220	281.59863
14221	328.87164
14222	332.7686
14223	302.09692
14224	332.77054
14225	274.05728
14226	307.00702
14227	301.64243
14228	340.6053
14229	314.70285
14230	281.42978
14231	156.30801
14232	296.82748
14233	284.2552
14234	313.72015
14235	314.10324
14236	310.81372
14237	253.89001
14238	332.77673
14239	299.7531
14240	346.9504
14241	329.95233
14242	294.66833
14243	328.1709
14244	288.89926
14245	326.29443
14246	269.9958
14247	307.08707
14248	300.39886
14249	318.81848
14250	275.00024
14251	295.96072
14252	249.32625
14253	228.625
14254	314.61804
14255	332.0827
14256	305.73846
14257	321.11246
14258	274.57214
14259	300.37726
14260	314.88266
14261	279.4297
14262	313.24893
14263	330.6623
14264	180.99844
14265	194.19402
14266	319.34732
14267	304.3186
14268	320.45526
14269	322.45428
14270	326.29095
14271	329.03973
14272	259.69022
14273	334.6838
14274	299.60016
14275	288.51987
14276	290.4257
14277	292.4582
14278	268.92197
14279	312.49948
14280	316.99258
14281	294.6779
14282	329.05927
14283	276.92764
14284	339.0619
14285	274.44653
14286	280.9521
14287	331.0599
14288	237.09744
14289	321.5097
14290	297.1723
14291	268.41153
14292	295.96127
14293	276.61166
14294	315.2624
14295	333.19525
14296	326.38098
14297	319.41702
14298	319.41367
14299	321.10858
14300	324.48907
14301	318.00122
14302	257.7763
14303	328.02667
14304	305.95636
14305	279.997
14306	310.71533
14307	278.91513
14308	264.16013
14309	314.37897
14310	335.73706
14311	253.3508
14312	346.1295
14313	169.61508
14314	308.0628
14315	329.6855
14316	304.78833
14317	319.3308
14318	311.65936
14319	327.78232
14320	325.38605
14321	316.09198
14322	289.6574
14323	275.93732
14324	319.3217
14325	304.30777
14326	135.84871
14327	310.85898
14328	301.9558
14329	314.05283
14330	303.9518
14331	315.7911
14332	258.04187
14333	313.6186
14334	241.09317
14335	18.219639
14336	309.90768
14337	321.24014
14338	307.79724
14339	313.13364
14340	309.28024
14341	336.32724
14342	270.65182
14343	325.40396
14344	328.20352
14345	279.1217
14346	314.85635
14347	277.13907
14348	309.39615
14349	270.15665
14350	259.9315
14351	331.29907
14352	312.4987
14353	292.97052
14354	306.9968
14355	283.56323
14356	318.54596
14357	339.1137
14358	289.6851
14359	300.56094
14360	338.84528
14361	333.62018
14362	300.0291
14363	294.31818
14364	310.64343
14365	325.7005
14366	330.9235
14367	262.17453
14368	271.0224
14369	257.49976
14370	325.10077
14371	329.2492
14372	300.45462
14373	314.38565
14374	312.95932
14375	320.50552
14376	306.514
14377	335.07205
14378	334.05893
14379	333.69467
14380	259.18832
14381	324.7175
14382	309.42374
14383	331.42352
14384	331.75226
14385	314.4509
14386	334.9054
14387	319.67224
14388	314.15878
14389	256.419
14390	308.39838
14391	288.31683
14392	325.58234
14393	224.67361
14394	311.9041
14395	307.13446
14396	333.7588
14397	263.52832
14398	319.99323
14399	330.1012
14400	260.98776
14401	306.20245
14402	322.7665
14403	320.2259
14404	302.5717
14405	324.6066
14406	322.64154
14407	238.87204
14408	300.51706
14409	316.00595
14410	271.9199
14411	299.66934
14412	314.93802
14413	328.48846
14414	312.17438
14415	307.184
14416	209.48157
14417	309.0895
14418	328.8806
14419	257.36615
14420	206.48984
14421	261.8521
14422	300.52444
14423	294.0021
14424	316.40277
14425	309.71548
14426	326.71893
14427	308.2448
14428	324.4715
14429	304.49805
14430	324.0379
14431	277.09882
14432	255.03104
14433	327.98483
14434	317.71613
14435	331.4178
14436	259.68878
14437	303.0308
14438	323.73834
14439	303.82004
14440	299.41058
14441	314.87704
14442	333.1725
14443	314.13864
14444	292.16113
14445	284.22897
14446	292.27985
14447	341.2532
14448	313.08954
14449	317.76147
14450	330.93683
14451	336.10632
14452	318.60773
14453	227.56694
14454	306.18512
14455	323.1853
14456	325.77704
14457	295.78677
14458	275.69296
14459	316.7624
14460	263.27325
14461	306.61075
14462	307.35562
14463	303.0268
14464	303.98517
14465	271.3431
14466	303.16577
14467	302.2212
14468	206.37479
14469	296.76852
14470	335.78268
14471	290.70703
14472	267.74448
14473	315.00504
14474	297.38458
14475	320.93002
14476	297.7475
14477	309.53754
14478	263.32632
14479	279.02847
14480	157.87482
14481	327.71506
14482	290.06406
14483	326.89154
14484	326.90274
14485	329.40778
14486	319.0227
14487	318.05807
14488	286.79385
14489	288.4086
14490	261.61316
14491	281.1198
14492	216.97769
14493	299.5699
14494	266.24225
14495	267.01184
14496	264.07758
14497	320.1277
14498	308.15704
14499	289.27094
14500	262.01117
14501	223.75595
14502	306.60114
14503	314.59518
14504	340.0158
14505	334.07855
14506	312.9983
14507	205.47586
14508	305.26547
14509	314.13168
14510	302.14984
14511	319.58463
14512	286.8685
14513	270.79498
14514	335.96674
14515	306.7463
14516	251.41171
14517	316.95636
14518	306.4796
14519	231.42635
14520	299.03775
14521	331.63422
14522	267.12674
14523	295.30267
14524	292.628
14525	212.73532
14526	313.67288
14527	316.92593
14528	230.09116
14529	316.05786
14530	300.4879
14531	311.89432
14532	236.9784
14533	333.8478
14534	256.67667
14535	303.3261
14536	334.55768
14537	302.52905
14538	293.73654
14539	286.07965
14540	332.18332
14541	309.1204
14542	322.85507
14543	308.49493
14544	312.04218
14545	253.5275
14546	318.99286
14547	310.52737
14548	260.602
14549	260.47824
14550	244.79428
14551	321.95367
14552	297.0751
14553	334.06696
14554	255.56767
14555	302.36536
14556	321.32083
14557	296.75623
14558	303.50238
14559	322.93018
14560	310.82724
14561	306.8338
14562	319.42743
14563	308.93878
14564	330.5728
14565	308.758
14566	291.97357
14567	314.7603
14568	243.8713
14569	293.87067
14570	296.68555
14571	309.71835
14572	290.7923
14573	341.62723
14574	260.15344
14575	315.79202
14576	283.8308
14577	327.2232
14578	306.7533
14579	253.6927
14580	269.8061
14581	296.73303
14582	302.4514
14583	309.16458
14584	275.19153
14585	303.0663
14586	278.11606
14587	281.13818
14588	296.35602
14589	299.38495
14590	330.9475
14591	284.40204
14592	259.5845
14593	280.70038
14594	269.7633
14595	297.36655
14596	302.85312
14597	324.9987
14598	315.36734
14599	284.76053
14600	327.77936
14601	271.7978
14602	244.49507
14603	297.0226
14604	313.30777
14605	284.65503
14606	303.31082
14607	307.8003
14608	300.85242
14609	281.5644
14610	317.3165
14611	293.68857
14612	266.39627
14613	306.3432
14614	296.57428
14615	296.48642
14616	268.41583
14617	252.99031
14618	263.92654
14619	250.37329
14620	338.56406
14621	309.25806
14622	304.6488
14623	313.83853
14624	226.64497
14625	303.26147
14626	332.5003
14627	274.0022
14628	337.69202
14629	314.55206
14630	310.56128
14631	329.6107
14632	327.69366
14633	305.92056
14634	316.4715
14635	279.38193
14636	316.05725
14637	331.44025
14638	214.11284
14639	341.4666
14640	325.95523
14641	267.89627
14642	290.777
14643	304.02173
14644	244.10551
14645	320.02582
14646	327.3645
14647	324.9719
14648	302.95782
14649	302.36774
14650	326.0686
14651	279.86884
14652	272.17386
14653	316.79214
14654	292.12323
14655	298.83618
14656	294.7834
14657	294.58136
14658	336.71442
14659	306.90512
14660	332.53546
14661	266.12375
14662	291.44196
14663	285.2621
14664	316.36688
14665	307.47858
14666	297.3261
14667	322.14203
14668	264.31525
14669	314.8643
14670	276.01358
14671	188.27553
14672	316.7063
14673	321.48264
14674	277.0173
14675	297.04776
14676	283.57217
14677	319.8729
14678	275.62372
14679	287.75073
14680	310.5463
14681	300.0229
14682	311.9065
14683	314.6993
14684	319.91626
14685	258.65427
14686	308.27988
14687	317.80624
14688	246.63464
14689	281.717
14690	279.12006
14691	263.42963
14692	296.1638
14693	301.1982
14694	296.47107
14695	247.72653
14696	305.19785
14697	273.33282
14698	283.7827
14699	310.90704
14700	322.28494
14701	312.68344
14702	326.96332
14703	299.37253
14704	303.37994
14705	329.97754
14706	311.81998
14707	295.01263
14708	310.59705
14709	315.68735
14710	302.10968
14711	316.93433
14712	324.3425
14713	324.7873
14714	324.70667
14715	309.59534
14716	300.45322
14717	320.5783
14718	331.67477
14719	301.22296
14720	333.27893
14721	306.68527
14722	320.79745
14723	324.89545
14724	266.50653
14725	315.3427
14726	318.063
14727	324.448
14728	318.7104
14729	337.92343
14730	236.8814
14731	319.67535
14732	339.6121
14733	315.04962
14734	323.39508
14735	309.81577
14736	332.29922
14737	315.8867
14738	294.04535
14739	280.62088
14740	300.21964
14741	308.42487
14742	318.98175
14743	301.68268
14744	317.9441
14745	289.0799
14746	295.75214
14747	244.6196
14748	321.44745
14749	318.68762
14750	204.22209
14751	329.6363
14752	326.32675
14753	254.22871
14754	310.86566
14755	249.38919
14756	310.2291
14757	307.33533
14758	303.48462
14759	284.84167
14760	256.84006
14761	323.67795
14762	298.68573
14763	325.88867
14764	330.8553
14765	283.10516
14766	301.9746
14767	301.88068
14768	304.2125
14769	268.15204
14770	337.16498
14771	326.13446
14772	224.63486
14773	272.3405
14774	292.37115
14775	325.5074
14776	300.68854
14777	290.38483
14778	310.0814
14779	252.65588
14780	302.61536
14781	247.14127
14782	314.2847
14783	316.5876
14784	318.585
14785	331.37604
14786	220.87076
14787	285.9195
14788	299.73114
14789	310.56952
14790	289.48462
14791	274.18198
14792	310.76465
14793	336.82138
14794	317.3712
14795	303.53217
14796	301.22244
14797	312.47253
14798	325.2099
14799	325.0368
14800	319.0119
14801	302.4465
14802	316.66913
14803	233.74776
14804	298.48804
14805	307.25995
14806	260.83368
14807	343.91763
14808	289.63422
14809	287.27313
14810	289.82788
14811	283.00238
14812	331.6919
14813	305.3482
14814	298.5544
14815	277.4525
14816	303.29175
14817	258.80487
14818	297.684
14819	331.4007
14820	283.7463
14821	316.6689
14822	323.3626
14823	264.4405
14824	301.7669
14825	306.22003
14826	324.88068
14827	281.91837
14828	255.23502
14829	310.75507
14830	271.96548
14831	291.32275
14832	270.9603
14833	327.93265
14834	289.86917
14835	298.704
14836	306.54645
14837	285.11032
14838	285.89267
14839	187.38916
14840	329.20612
14841	324.6761
14842	291.2711
14843	299.7631
14844	268.80472
14845	283.6556
14846	319.00125
14847	323.14893
14848	257.30753
14849	314.28104
14850	333.17737
14851	335.83945
14852	321.71222
14853	246.53516
14854	321.05386
14855	314.5464
14856	286.98758
14857	330.62833
14858	328.3391
14859	330.5961
14860	327.69574
14861	305.78458
14862	316.34363
14863	331.06027
14864	310.82242
14865	301.09833
14866	305.94992
14867	298.96136
14868	318.03912
14869	314.45667
14870	334.47192
14871	271.87982
14872	317.0189
14873	294.95743
14874	300.31793
14875	328.70605
14876	283.0322
14877	318.96133
14878	246.0689
14879	323.45502
14880	308.7033
14881	267.36133
14882	311.3609
14883	317.8537
14884	263.43134
14885	299.23154
14886	309.37183
14887	310.39554
14888	312.99698
14889	321.74744
14890	269.18707
14891	305.45596
14892	274.51743
14893	323.16483
14894	288.89545
14895	304.9948
14896	316.63568
14897	321.97064
14898	307.45038
14899	283.31195
14900	279.01733
14901	323.40903
14902	304.31564
14903	297.81448
14904	337.3209
14905	295.0993
14906	316.2068
14907	307.47675
14908	306.27203
14909	321.94424
14910	254.34
14911	317.11807
14912	258.16528
14913	307.45117
14914	286.6156
14915	245.75449
14916	280.0293
14917	271.66095
14918	281.78705
14919	326.39648
14920	243.64868
14921	322.21194
14922	293.48148
14923	167.08168
14924	246.93608
14925	271.21088
14926	276.7251
14927	314.3213
14928	309.9123
14929	319.6774
14930	288.65714
14931	278.13077
14932	278.08145
14933	314.091
14934	318.30942
14935	243.08
14936	240.02641
14937	305.57806
14938	258.11786
14939	300.7225
14940	311.6616
14941	264.30975
14942	237.79895
14943	288.65765
14944	292.7444
14945	286.6573
14946	271.08148
14947	299.68365
14948	306.69748
14949	310.001
14950	275.16068
14951	301.47543
14952	292.46115
14953	332.5446
14954	296.95978
14955	191.02536
14956	260.42188
14957	283.7147
14958	310.67474
14959	297.37592
14960	269.12915
14961	317.37167
14962	308.90073
14963	316.33005
14964	294.57355
14965	296.7459
14966	307.14474
14967	274.18243
14968	324.15656
14969	310.11676
14970	285.73404
14971	239.8696
14972	296.2154
14973	258.51776
14974	280.101
14975	316.20874
14976	299.93915
14977	279.6538
14978	330.04944
14979	315.0021
14980	296.18124
14981	281.59396
14982	334.81192
14983	316.80234
14984	302.9391
14985	237.86588
14986	314.12708
14987	259.8397
14988	325.72473
14989	297.3973
14990	256.46326
14991	282.12982
14992	269.73657
14993	324.84018
14994	241.81168
14995	325.43292
14996	337.30188
14997	301.27695
14998	283.56567
14999	320.93185
15000	242.49365
15001	284.1293
15002	309.61737
15003	313.99994
15004	298.034
15005	222.8027
15006	302.5098
15007	311.1413
15008	328.5244
15009	291.0663
15010	265.4869
15011	327.71576
15012	321.5356
15013	320.44812
15014	298.45297
15015	267.8316
15016	290.25903
15017	245.70158
15018	314.15762
15019	300.9274
15020	216.22356
15021	286.7161
15022	305.2399
15023	324.503
15024	328.27652
15025	322.76483
15026	292.11188
15027	294.22217
15028	311.6686
15029	291.0337
15030	316.63516
15031	318.76215
15032	318.47363
15033	312.42975
15034	238.1305
15035	310.15973
15036	261.99414
15037	246.96146
15038	293.53098
15039	306.85773
15040	262.37372
15041	310.58783
15042	321.91003
15043	259.06503
15044	300.85568
15045	307.59946
15046	288.88275
15047	297.44928
15048	321.13214
15049	266.73114
15050	279.4516
15051	303.4819
15052	304.9262
15053	314.81635
15054	275.26425
15055	325.83008
15056	323.9085
15057	288.67767
15058	284.94366
15059	317.05826
15060	256.00446
15061	306.0222
15062	268.9693
15063	310.21118
15064	293.773
15065	257.44562
15066	324.4182
15067	323.79636
15068	289.0539
15069	290.14993
15070	285.41544
15071	281.847
15072	309.78094
15073	308.55057
15074	266.119
15075	283.9057
15076	290.79022
15077	273.2697
15078	269.33514
15079	292.06714
15080	299.0021
15081	246.21516
15082	292.67422
15083	333.85358
15084	333.34442
15085	314.2893
15086	283.49207
15087	307.1141
15088	308.4667
15089	285.46454
15090	295.25836
15091	290.9041
15092	323.77783
15093	266.58142
15094	267.2599
15095	332.45715
15096	316.53943
15097	237.40097
15098	217.496
15099	297.31638
15100	321.46176
15101	296.7645
15102	299.03204
15103	265.39716
15104	285.1015
15105	320.85004
15106	305.8668
15107	338.77267
15108	322.64517
15109	316.89844
15110	283.71246
15111	285.0293
15112	326.98398
15113	330.81573
15114	311.41058
15115	276.71555
15116	301.37836
15117	302.21545
15118	312.867
15119	266.5357
15120	242.69638
15121	308.96243
15122	256.17572
15123	315.80576
15124	308.94598
15125	269.24152
15126	310.69547
15127	294.01917
15128	301.15353
15129	328.84348
15130	288.89325
15131	314.95325
15132	312.79657
15133	339.89923
15134	287.92743
15135	289.70557
15136	308.13052
15137	298.78622
15138	305.50854
15139	280.46774
15140	289.2199
15141	281.2862
15142	295.67267
15143	253.31033
15144	291.35138
15145	312.47952
15146	304.22104
15147	312.8228
15148	246.09375
15149	311.99716
15150	268.39886
15151	261.0443
15152	148.41049
15153	294.10205
15154	255.05737
15155	318.48666
15156	289.84326
15157	299.57416
15158	308.58414
15159	326.43088
15160	269.259
15161	317.97153
15162	246.58542
15163	319.06216
15164	312.16248
15165	289.37018
15166	297.7963
15167	303.91718
15168	305.901
15169	284.5326
15170	269.48102
15171	322.89594
15172	328.51498
15173	246.25497
15174	288.37286
15175	296.64465
15176	293.44424
15177	255.6403
15178	307.51154
15179	280.15488
15180	316.94684
15181	256.59216
15182	265.46396
15183	326.72775
15184	306.54596
15185	299.50134
15186	314.17328
15187	254.09367
15188	334.26
15189	309.99323
15190	313.59668
15191	305.69342
15192	301.66852
15193	255.18098
15194	197.44162
15195	309.49258
15196	319.27695
15197	319.7124
15198	304.45517
15199	303.64246
15200	299.8565
15201	310.08542
15202	330.23785
15203	320.52423
15204	289.4018
15205	312.49405
15206	226.72726
15207	288.33755
15208	288.42157
15209	257.93597
15210	307.43488
15211	251.94429
15212	295.44968
15213	332.33923
15214	304.15543
15215	312.7238
15216	287.85034
15217	314.16043
15218	248.0997
15219	287.464
15220	307.85834
15221	223.31638
15222	312.89713
15223	290.6686
15224	258.2419
15225	286.36658
15226	248.94402
15227	319.95663
15228	320.39487
15229	265.86533
15230	279.47092
15231	268.22736
15232	236.75656
15233	344.63004
15234	244.85542
15235	251.97725
15236	332.5858
15237	290.09222
15238	277.74286
15239	258.4378
15240	265.10294
15241	319.16602
15242	285.8233
15243	188.74597
15244	301.93777
15245	309.80673
15246	301.95898
15247	269.09564
15248	284.7281
15249	311.02017
15250	285.00293
15251	274.39005
15252	227.56104
15253	298.33893
15254	334.01917
15255	299.7087
15256	307.72427
15257	310.32526
15258	288.42963
15259	253.91154
15260	304.57855
15261	323.93582
15262	275.21365
15263	299.03204
15264	272.4201
15265	230.67374
15266	325.59784
15267	289.1552
15268	290.74417
15269	289.7899
15270	294.78604
15271	282.66968
15272	287.5671
15273	308.83093
15274	258.12622
15275	259.35782
15276	313.27783
15277	309.50995
15278	314.48514
15279	317.82785
15280	328.08582
15281	257.74823
15282	276.7176
15283	268.15982
15284	325.5551
15285	301.0727
15286	321.69193
15287	299.6584
15288	301.938
15289	241.55232
15290	333.39883
15291	313.73984
15292	325.2901
15293	311.00912
15294	258.42526
15295	245.41655
15296	282.11594
15297	322.62323
15298	275.76154
15299	228.37668
15300	317.95404
15301	272.72543
15302	249.2872
15303	256.47977
15304	311.60593
15305	193.3099
15306	323.72192
15307	235.5116
15308	334.3061
15309	319.82803
15310	315.58917
15311	300.9868
15312	330.1856
15313	294.94043
15314	272.27057
15315	335.6355
15316	296.38055
15317	283.9691
15318	272.33453
15319	305.29434
15320	326.0108
15321	303.15778
15322	117.05464
15323	247.36958
15324	256.18225
15325	254.88135
15326	322.63654
15327	330.64224
15328	306.2057
15329	274.01044
15330	336.7238
15331	240.54695
15332	304.05713
15333	298.28558
15334	309.2522
15335	323.72955
15336	309.60846
15337	324.8141
15338	254.45125
15339	328.58636
15340	294.464
15341	313.94263
15342	313.37204
15343	331.63858
15344	288.86597
15345	225.02022
15346	325.37592
15347	305.37204
15348	276.23355
15349	329.17227
15350	251.45789
15351	297.21167
15352	290.77213
15353	278.28558
15354	309.84662
15355	220.50757
15356	317.39474
15357	325.13654
15358	315.9649
15359	304.30264
15360	305.64432
15361	325.68326
15362	299.74353
15363	289.86563
15364	182.1486
15365	311.50708
15366	259.0583
15367	300.66745
15368	280.0479
15369	287.66208
15370	308.6572
15371	337.77557
15372	241.96614
15373	293.09018
15374	287.98746
15375	310.1401
15376	320.73526
15377	290.07974
15378	299.81317
15379	242.98889
15380	307.91226
15381	196.47041
15382	295.89722
15383	262.9215
15384	256.8384
15385	325.87634
15386	325.72394
15387	301.54816
15388	308.31195
15389	243.28706
15390	311.59808
15391	340.07565
15392	277.90176
15393	317.47125
15394	324.47476
15395	333.16962
15396	299.27066
15397	247.71138
15398	309.50397
15399	304.50568
15400	274.3209
15401	227.2576
15402	253.86734
15403	300.3145
15404	322.23663
15405	265.12326
15406	293.31168
15407	305.99933
15408	283.7749
15409	311.5915
15410	264.55536
15411	246.43433
15412	267.10947
15413	269.60834
15414	326.48132
15415	280.51706
15416	293.4634
15417	261.62662
15418	315.9044
15419	319.06134
15420	309.5868
15421	298.58923
15422	236.99075
15423	298.29132
15424	272.66827
15425	321.30945
15426	299.68848
15427	276.664
15428	312.20493
15429	263.85693
15430	292.11646
15431	261.9757
15432	268.13272
15433	300.1031
15434	335.4027
15435	319.30762
15436	234.6385
15437	304.21628
15438	321.6533
15439	337.90753
15440	249.83572
15441	319.60028
15442	315.65216
15443	279.56866
15444	301.7458
15445	281.86322
15446	286.15915
15447	275.9245
15448	299.0065
15449	314.78882
15450	267.77155
15451	311.69095
15452	292.97464
15453	283.51303
15454	278.0279
15455	99.68125
15456	314.9682
15457	319.69025
15458	238.47954
15459	303.58453
15460	244.59785
15461	301.42966
15462	326.27505
15463	293.06683
15464	256.98853
15465	329.60312
15466	335.00967
15467	320.39297
15468	289.7849
15469	282.47543
15470	310.08957
15471	340.22845
15472	324.09482
15473	267.03244
15474	305.70602
15475	321.36734
15476	292.30768
15477	342.28052
15478	321.9212
15479	244.42793
15480	248.98145
15481	308.1458
15482	294.72104
15483	212.7275
15484	285.26544
15485	302.6944
15486	338.45117
15487	299.71738
15488	244.11955
15489	294.05963
15490	315.02228
15491	330.44168
15492	305.5012
15493	290.8548
15494	245.71048
15495	302.4521
15496	282.0467
15497	313.61932
15498	301.0556
15499	242.09335
15500	322.6488
