	log_likelihood
906	3.4920845
907	3.855133
908	3.9910393
909	4.068572
910	2.4733915
911	3.7955208
912	3.1517906
913	4.2167373
914	3.8882155
915	4.2727456
916	1.4953339
917	4.785247
918	2.3500464
919	4.524818
920	3.0285351
921	4.2445955
922	3.7982292
923	4.557227
924	4.4286613
925	4.4644747
926	4.560065
927	3.4941058
928	4.1222954
929	3.3753898
930	3.733481
931	4.709131
932	3.3615234
933	3.5626113
934	4.667886
935	3.8274257
936	3.303493
937	3.028307
938	4.277788
939	3.6843514
940	2.7389464
941	3.956564
942	2.3951755
943	3.9599395
944	3.4052887
945	2.2022018
946	4.535565
947	3.0376678
948	2.7979064
949	3.1300805
950	3.894107
951	2.1941526
952	4.727849
953	3.6670299
954	2.081346
955	4.2008753
956	2.7408192
957	2.3961005
958	4.309018
959	4.0310864
960	3.4529233
961	3.797123
962	3.7482383
963	3.7834542
964	3.7884946
965	4.1838202
966	3.940904
967	4.023574
968	3.8631134
969	2.293427
970	1.7411144
971	3.6770844
972	4.5249944
973	3.8335412
974	4.034072
975	3.8155751
976	3.888972
977	4.307212
978	4.1058526
979	3.7561657
980	3.986095
981	4.087687
982	3.555774
983	3.3765655
984	3.7358692
985	3.7835739
986	3.4181075
987	4.2402334
988	3.471933
989	3.34136
990	2.2047648
991	2.0922656
992	2.3246903
993	2.464068
994	3.7024322
995	3.2415137
996	4.3095984
997	4.0241513
998	3.939097
999	3.7938724
1000	4.7543955
1001	4.838557
1002	4.7919645
1003	4.8409677
1004	4.702938
1005	4.8430734
1006	4.81903
1007	4.8099747
1008	4.600162
1009	5.214148
1010	4.8645115
1011	4.5744314
1012	4.832941
1013	5.2436724
1014	4.4229603
1015	5.0469465
1016	4.682974
1017	4.8875666
1018	4.286706
1019	4.84708
1020	4.784047
1021	4.684655
1022	4.973883
1023	4.7629595
1024	4.829491
1025	4.26586
1026	4.706417
1027	4.7844944
1028	4.9540687
1029	4.433051
1030	5.0759516
1031	5.1304245
1032	4.8386545
1033	4.96618
1034	4.935897
1035	4.908044
1036	4.6888905
1037	4.802915
1038	4.524047
1039	4.5776777
1040	4.833601
1041	4.6447973
1042	4.777869
1043	5.1319404
1044	4.6797066
1045	4.641576
1046	4.3201156
1047	5.1297035
1048	4.4597178
1049	4.691444
1050	4.7052016
1051	4.5472817
1052	4.695896
1053	4.562051
1054	4.556651
1055	4.9644203
1056	4.3644505
1057	4.7901583
1058	4.512468
1059	4.6898637
1060	4.724795
1061	4.6444273
1062	4.455851
1063	4.8519087
1064	4.789477
1065	4.6156144
1066	5.1139135
1067	4.9743547
1068	4.810825
1069	4.683107
1070	5.222491
1071	4.664116
1072	4.907726
1073	4.437818
1074	4.8238688
1075	4.9005895
1076	4.7110085
1077	4.211641
1078	4.823985
1079	5.0583563
1080	4.8500967
1081	4.7736754
1082	4.682882
1083	4.559901
1084	5.114639
1085	4.688469
1086	4.913062
1087	4.697569
1088	4.6762533
1089	4.694802
1090	4.8587418
1091	4.4786363
1092	4.857545
1093	5.4948854
1094	4.7650175
1095	4.936425
1096	4.938906
1097	5.0173845
1098	4.8202996
1099	5.032385
1100	4.98562
1101	4.6792083
1102	4.6142073
1103	4.769918
1104	4.844401
1105	5.0739985
1106	4.8851075
1107	4.688732
1108	4.7919607
1109	4.8817515
1110	4.668113
1111	4.6789503
1112	5.00029
1113	4.526877
1114	4.882454
1115	4.8213425
1116	5.0607986
1117	4.7857137
1118	4.8766646
1119	4.6917405
1120	4.9695044
1121	4.9429274
1122	4.726943
1123	4.633077
1124	4.81612
1125	4.924432
1126	4.9717746
1127	5.0503793
1128	4.615772
1129	5.4972663
1130	4.6568556
1131	4.587477
1132	4.7505
1133	4.8288655
1134	4.6621494
1135	4.615496
1136	5.1205225
1137	4.8627243
1138	4.8790593
1139	4.946984
1140	4.7632384
1141	4.519404
1142	4.763682
1143	4.9451017
1144	4.483317
1145	4.8904743
1146	4.8152575
1147	4.478441
1148	5.18188
1149	4.727112
1150	4.5457487
1151	4.7553463
1152	4.5002756
1153	4.851878
1154	4.8237677
1155	4.966522
1156	4.7312727
1157	4.753386
1158	4.8724318
1159	4.8341966
1160	4.907012
1161	4.899648
1162	4.5676003
1163	5.0221915
1164	4.6858916
1165	4.956579
1166	4.726041
1167	5.114695
1168	4.792672
1169	4.9877143
1170	4.5292096
1171	4.5978136
1172	4.800746
1173	4.6775045
1174	4.7693877
1175	4.5000157
1176	4.8590527
1177	5.074151
1178	4.9435654
1179	4.697877
1180	4.8062086
1181	4.6947985
1182	4.8682923
1183	5.0435076
1184	4.835041
1185	4.468699
1186	4.900588
1187	4.825109
1188	4.820456
1189	4.81968
1190	4.8381414
1191	4.4081545
1192	4.875994
1193	4.754176
1194	4.9001036
1195	4.948592
1196	4.918233
1197	4.94868
1198	5.1221514
1199	4.7549534
1200	5.4456367
1201	5.630142
1202	5.5201154
1203	5.8556685
1204	5.809827
1205	5.4628344
1206	5.490615
1207	5.635822
1208	5.66183
1209	5.581601
1210	5.583825
1211	5.3654985
1212	5.6560454
1213	5.5263877
1214	5.6416945
1215	5.763361
1216	5.451922
1217	5.5245085
1218	5.864628
1219	5.6362314
1220	5.333788
1221	5.54378
1222	5.3960786
1223	5.8050575
1224	5.5593443
1225	5.830987
1226	5.8848796
1227	5.571621
1228	5.548086
1229	5.482701
1230	5.6984634
1231	5.4580145
1232	5.6401124
1233	5.702775
1234	5.293718
1235	5.595153
1236	5.411968
1237	5.6250134
1238	5.8068337
1239	5.517293
1240	5.2421865
1241	5.5674024
1242	5.8018007
1243	5.863021
1244	5.68718
1245	5.7311254
1246	5.746785
1247	5.495047
1248	5.452424
1249	5.572219
1250	5.676992
1251	5.3570495
1252	5.8961782
1253	5.4316792
1254	5.620185
1255	5.543941
1256	5.8288054
1257	5.7801995
1258	5.762454
1259	5.917053
1260	5.6966643
1261	5.68947
1262	5.663495
1263	5.760917
1264	5.5430517
1265	5.8155894
1266	5.5652175
1267	5.709737
1268	5.669714
1269	5.7954764
1270	5.21999
1271	5.48451
1272	5.4608645
1273	5.644989
1274	5.523942
1275	5.9257827
1276	5.664626
1277	5.58918
1278	5.6604776
1279	5.6685724
1280	5.2263765
1281	5.617075
1282	5.5170846
1283	5.6074095
1284	5.776952
1285	5.7839966
1286	5.6763563
1287	5.608603
1288	5.6557527
1289	5.514915
1290	5.410343
1291	5.579078
1292	5.537059
1293	5.4311075
1294	5.7985463
1295	5.4443264
1296	5.5256023
1297	5.45182
1298	5.550727
1299	5.747876
1300	5.7822046
1301	5.782505
1302	5.4025483
1303	5.619041
1304	5.2546897
1305	5.656502
1306	5.564494
1307	5.6571302
1308	5.6428733
1309	5.6548896
1310	5.4464235
1311	5.619598
1312	5.5850263
1313	5.7847524
1314	5.3883195
1315	5.6363707
1316	5.7880626
1317	5.6467886
1318	5.57742
1319	5.559104
1320	5.721504
1321	5.6798387
1322	5.6043053
1323	5.6417418
1324	5.630631
1325	5.574235
1326	5.5844803
1327	5.4521856
1328	5.5698304
1329	5.6340585
1330	5.204951
1331	5.6166177
1332	5.778997
1333	5.630519
1334	5.693432
1335	5.488013
1336	5.9001894
1337	5.596429
1338	5.7720814
1339	5.6980386
1340	5.854707
1341	5.808988
1342	5.661807
1343	5.550639
1344	5.33676
1345	5.5720925
1346	5.703164
1347	5.3348136
1348	5.6581016
1349	5.48293
1350	5.6921387
1351	5.6533155
1352	5.8524194
1353	5.567726
1354	5.8648443
1355	5.555741
1356	5.6007485
1357	5.2070646
1358	5.8842516
1359	5.5692034
1360	5.7482615
1361	5.4370823
1362	5.470237
1363	5.7783914
1364	5.4115586
1365	5.6129966
1366	5.6399837
1367	5.669978
1368	5.554728
1369	5.5393953
1370	5.791917
1371	5.6280217
1372	5.7253313
1373	5.27876
1374	5.6998143
1375	5.4933043
1376	5.537648
1377	5.760354
1378	5.716113
1379	5.8344984
1380	5.640184
1381	5.220292
1382	5.72569
1383	5.5387216
1384	5.585688
1385	5.518695
1386	5.634623
1387	5.4393854
1388	5.661889
1389	5.6695085
1390	5.5982137
1391	5.4946046
1392	5.718646
1393	5.472257
1394	5.5867057
1395	5.1444206
1396	5.530992
1397	5.7600226
1398	5.5643625
1399	5.602215
1400	3.5065556
1401	2.1921244
1402	4.444335
1403	4.590066
1404	3.6527278
1405	3.0913684
1406	3.5579915
1407	4.041283
1408	3.9395957
1409	3.1205282
1410	4.2762446
1411	2.9956632
1412	4.4724984
1413	3.9872074
1414	2.9684608
1415	3.7825058
1416	4.591922
1417	3.6367593
1418	3.9377007
1419	4.5385804
1420	3.0540664
1421	3.7138462
1422	4.1137414
1423	4.046328
1424	4.111784
1425	4.1547484
1426	4.663883
1427	3.30491
1428	2.9307666
1429	4.3058867
1430	4.3324466
1431	3.4785798
1432	3.8959267
1433	4.1299005
1434	3.8290246
1435	3.6067383
1436	4.216576
1437	3.7524312
1438	4.0089254
1439	4.0895934
1440	2.2492058
1441	4.490361
1442	3.6031349
1443	4.062964
1444	3.7930355
1445	4.2233
1446	4.258731
1447	4.2081375
1448	4.7912436
1449	4.1326947
1450	3.7601783
1451	4.309387
1452	3.187574
1453	3.64478
1454	2.819026
1455	3.9856575
1456	3.5856757
1457	4.3336067
1458	4.3077497
1459	4.4440193
1460	3.804383
1461	4.6300416
1462	3.6210537
1463	4.064719
1464	3.8955925
1465	4.3462296
1466	4.122831
1467	2.7598166
1468	4.144816
1469	2.6189346
1470	3.7409568
1471	4.3589854
1472	3.6030307
1473	2.7447429
1474	3.3388
1475	3.4040933
1476	3.667581
1477	4.330067
1478	3.5728676
1479	3.5726306
1480	4.2645106
1481	4.360296
1482	4.068558
1483	2.0795605
1484	3.5254676
1485	4.061326
1486	4.0527954
1487	4.383591
1488	3.8004754
1489	4.735276
1490	3.8812728
1491	3.734946
1492	3.9605746
1493	4.2503705
1494	3.9940407
1495	4.1331677
1496	3.9553714
1497	3.061083
1498	4.291074
1499	3.6695874
1500	4.510224
1501	3.770076
1502	4.4957232
1503	3.6277344
1504	4.0303426
1505	3.0417452
1506	2.603523
1507	4.2920594
1508	3.7193437
1509	4.3775425
1510	4.096904
1511	4.1682887
1512	3.5612864
1513	4.0209665
1514	4.150285
1515	4.1273465
1516	4.425501
1517	4.065958
1518	4.1261396
1519	4.0232954
1520	3.9896996
1521	4.387534
1522	4.0505214
1523	3.4415982
1524	4.023721
1525	3.9435837
1526	3.4975426
1527	4.358518
1528	3.4924645
1529	3.2038178
1530	2.8566542
1531	2.949557
1532	3.6264274
1533	4.3752522
1534	4.047807
1535	3.785577
1536	3.6779907
1537	3.807059
1538	4.1085277
1539	4.1174974
1540	3.5150056
1541	3.8709786
1542	3.1981437
1543	3.7365673
1544	3.68358
1545	4.3693953
1546	3.601375
1547	4.140736
1548	3.834355
1549	3.5572689
1550	3.7975113
1551	3.6044269
1552	3.4988887
1553	3.2714055
1554	4.2065625
1555	3.9434764
1556	4.3352532
1557	4.1679487
1558	4.6771693
1559	3.7833245
1560	2.8690128
1561	3.817358
1562	3.3012245
1563	3.528799
1564	3.848872
1565	4.3682737
1566	4.3269706
1567	4.037721
1568	4.008422
1569	3.6133525
1570	4.252439
1571	3.6709409
1572	4.0453153
1573	3.3865128
1574	3.8940647
1575	4.2914343
1576	4.163418
1577	3.796997
1578	4.347184
1579	3.7947662
1580	4.353016
1581	3.6905506
1582	4.2258563
1583	4.4142084
1584	3.6176515
1585	3.7484517
1586	3.911457
1587	4.275486
1588	2.2392592
1589	3.9907944
1590	3.4860172
1591	4.375299
1592	3.7778
1593	2.6865346
1594	3.4279664
1595	3.9138076
1596	4.253417
1597	3.6700273
1598	4.4095087
1599	3.651453
1600	4.7362475
1601	5.213465
1602	5.2987866
1603	5.1270757
1604	5.1292825
1605	5.1964674
1606	5.1705756
1607	4.493903
1608	5.2153115
1609	4.7131815
1610	5.228482
1611	5.2292852
1612	4.966197
1613	5.323449
1614	4.8862815
1615	5.152298
1616	5.186469
1617	5.1155972
1618	5.217777
1619	4.756034
1620	5.209796
1621	5.4870872
1622	5.2715087
1623	5.207613
1624	5.0856776
1625	5.1066794
1626	5.231744
1627	5.1826982
1628	4.462518
1629	4.9891863
1630	5.008038
1631	5.1892977
1632	4.888257
1633	4.5105143
1634	5.228198
1635	5.314254
1636	5.2752066
1637	5.2560663
1638	5.106832
1639	4.204186
1640	4.8711815
1641	4.833665
1642	5.361136
1643	5.231372
1644	4.991027
1645	4.98945
1646	5.2563906
1647	5.027104
1648	5.0486107
1649	5.147299
1650	4.5347285
1651	5.0515356
1652	5.1412163
1653	5.3766465
1654	5.130002
1655	5.0620737
1656	5.4404974
1657	4.4442296
1658	5.1952906
1659	4.984513
1660	4.6215734
1661	4.8978567
1662	4.913642
1663	5.2137976
1664	5.2166815
1665	5.0629034
1666	5.449339
1667	4.778968
1668	5.045066
1669	5.350471
1670	5.017156
1671	4.8839917
1672	5.1996284
1673	5.2191944
1674	5.2201
1675	5.0330014
1676	5.1175995
1677	4.9267883
1678	5.2751937
1679	5.489238
1680	5.2291274
1681	4.7326117
1682	4.9895716
1683	5.408127
1684	5.276865
1685	5.559284
1686	5.1776237
1687	5.3879967
1688	4.840834
1689	5.295388
1690	5.347376
1691	5.4658117
1692	5.0563045
1693	5.2379003
1694	4.978523
1695	5.1287174
1696	4.7407045
1697	5.179549
1698	4.885961
1699	4.7044425
1700	5.2153583
1701	5.2168446
1702	5.354618
1703	5.1086564
1704	4.7980685
1705	5.3644876
1706	4.645225
1707	5.32983
1708	4.8450274
1709	5.065936
1710	4.771415
1711	5.207831
1712	4.720924
1713	5.1896467
1714	5.261046
1715	4.9479065
1716	4.74492
1717	5.0941978
1718	5.110992
1719	5.4213533
1720	4.764466
1721	5.3851905
1722	4.9961843
1723	4.970824
1724	4.8591156
1725	4.7478995
1726	5.0925646
1727	5.163771
1728	5.016774
1729	5.270892
1730	5.270289
1731	5.1103134
1732	5.1658792
1733	4.8158026
1734	4.6708994
1735	5.224122
