	log_likelihood
1169	259.83206
1170	306.80634
1171	334.03577
1172	326.95868
1173	279.87616
1174	301.3312
1175	326.63428
1176	316.4011
1177	272.81964
1178	313.8837
1179	264.54825
1180	322.05386
1181	289.71225
1182	284.65036
1183	246.48355
1184	321.97894
1185	222.29715
1186	305.23517
1187	241.12822
1188	318.0219
1189	328.6286
1190	295.78622
1191	224.96127
1192	181.16512
1193	264.3448
1194	239.96472
1195	304.56406
1196	289.01245
1197	309.56085
1198	304.99045
1199	328.0109
1200	246.215
1201	261.63034
1202	276.85706
1203	296.94214
1204	218.62363
1205	236.24844
1206	319.71506
1207	326.75342
1208	323.61926
1209	170.29292
1210	320.76108
1211	163.6023
1212	179.2108
1213	147.7745
1214	226.0612
1215	230.44583
1216	295.0833
1217	303.79352
1218	307.23352
1219	284.25345
1220	305.99716
1221	211.45639
1222	256.66644
1223	305.86014
1224	322.43875
1225	311.06476
1226	297.66425
1227	324.32477
1228	317.93564
1229	311.16544
1230	254.48198
1231	274.5571
1232	288.8894
1233	186.20325
1234	261.6434
1235	280.6666
1236	329.93304
1237	171.46089
1238	296.8079
1239	275.97577
1240	287.79675
1241	239.25496
1242	314.79367
1243	307.175
1244	303.8022
1245	292.20935
1246	216.83176
1247	317.10883
1248	209.41353
1249	324.03195
1250	163.76517
1251	265.1521
1252	303.39798
1253	242.9981
1254	310.75095
1255	233.00589
1256	297.33197
1257	265.56314
1258	288.1926
1259	271.1751
1260	315.17084
1261	316.43994
1262	300.5158
1263	199.33563
1264	288.5024
1265	248.18245
1266	322.5778
1267	288.4367
1268	253.14029
1269	232.05034
1270	175.83614
1271	254.82706
1272	259.8982
1273	287.02368
1274	283.84528
1275	313.4534
1276	311.57394
1277	272.16364
1278	286.90506
1279	281.2796
1280	321.977
1281	279.22614
1282	311.55273
1283	293.40225
1284	181.23792
1285	281.1159
1286	233.08072
1287	272.51147
1288	234.32051
1289	300.83344
1290	311.34418
1291	230.35287
1292	283.80005
1293	314.33945
1294	273.55756
1295	291.67734
1296	208.90923
1297	294.7973
1298	308.3773
1299	265.2446
1300	240.47159
1301	279.38974
1302	323.03973
1303	304.467
1304	304.9137
1305	265.02606
1306	297.0765
1307	299.69452
1308	303.64764
1309	303.24966
1310	315.54266
1311	272.3516
1312	268.94922
1313	258.0437
1314	259.30072
1315	205.84236
1316	288.2059
1317	267.81268
1318	308.7751
1319	308.8929
1320	264.3323
1321	308.67383
1322	289.069
1323	327.79517
1324	221.43318
1325	275.88373
1326	-45.492104
1327	206.21211
1328	294.38934
1329	280.28375
1330	299.88754
1331	266.792
1332	319.61945
1333	304.51166
1334	284.78082
1335	235.9853
1336	312.3821
1337	254.59787
1338	332.44232
1339	255.3411
1340	314.148
1341	298.7108
1342	286.87054
1343	319.5434
1344	230.47615
1345	269.9749
1346	304.38593
1347	273.60413
1348	320.3282
1349	306.34
1350	263.8544
1351	306.24463
1352	306.53622
1353	313.43896
1354	316.84863
1355	322.36514
1356	171.88664
1357	214.09042
1358	309.7356
1359	299.31152
1360	314.0546
1361	295.63348
1362	263.59015
1363	216.36906
1364	277.4012
1365	312.4186
1366	301.6058
1367	163.28317
1368	218.79622
1369	314.32574
1370	322.22052
1371	318.5733
1372	317.20947
1373	291.59503
1374	302.6841
1375	235.23203
1376	245.43726
1377	299.45
1378	281.20377
1379	312.37286
1380	320.09564
1381	297.534
1382	317.40244
1383	280.9619
1384	310.42807
1385	325.84946
1386	319.2925
1387	284.21082
1388	256.6757
1389	199.45786
1390	162.73788
1391	322.46344
1392	295.58575
1393	283.45038
1394	303.2829
1395	249.15767
1396	297.4249
1397	250.23563
1398	296.77356
1399	303.84
1400	158.14847
1401	313.928
1402	255.02766
1403	294.62546
1404	300.88373
1405	311.6184
1406	308.5191
1407	255.66867
1408	299.69473
1409	304.68582
1410	318.03418
1411	111.38281
1412	266.6112
1413	311.9305
1414	314.10306
1415	307.56543
1416	255.09444
1417	272.5208
1418	313.10965
1419	200.33664
1420	245.07397
1421	324.04437
1422	302.04565
1423	285.97693
1424	288.4272
1425	254.7432
1426	308.26395
1427	275.1856
1428	260.67447
1429	252.79178
1430	305.55353
1431	100.84698
1432	282.21762
1433	222.69844
1434	229.20064
1435	312.38037
1436	295.38312
1437	189.32993
1438	169.39021
1439	297.63306
1440	230.55933
1441	315.83575
1442	255.8665
1443	295.97382
1444	189.9655
1445	286.17014
1446	279.2508
1447	168.74289
1448	280.3432
1449	310.9883
1450	238.08716
1451	285.00754
1452	312.77792
1453	241.64677
