	z_coordinate_0	z_coordinate_1
407	-5.77883	-11.231134
408	-3.5347753	2.039864
409	-7.221173	-3.8127434
410	16.845156	-2.7535233
411	0.4816695	-1.5946162
412	1.9820443	-2.874698
413	-9.56908	-0.71637005
414	0.103113055	-2.2568731
415	1.4560071	-1.8617241
416	1.7524405	-1.9267013
417	-0.24549696	-1.7041793
418	0.5035602	-2.4587913
419	-0.5480751	-1.4016976
420	-5.776747	8.513056
421	-7.6493063	9.1807165
422	-0.48313084	-1.7959341
423	-3.4893394	2.4232898
424	-5.839688	-11.853579
425	1.1926248	-2.1340675
426	2.164443	12.347449
427	0.9091433	-3.1273541
428	2.1070402	-1.8382728
429	1.7072039	-3.3624449
430	0.31942555	-1.829751
431	-0.77206635	-1.8758385
432	6.7180076	11.250372
433	-9.342328	-0.30678305
434	-7.093616	8.523066
435	-4.7492423	-8.92252
436	1.5899621	-2.2267153
437	3.9241633	4.1270304
438	-6.59732	9.038866
439	1.0329719	-2.0040164
440	4.2127624	7.4405465
441	-7.1455793	5.211983
442	-0.8373437	-2.0007284
443	2.8521276	-2.9823508
444	1.1861738	-2.27488
445	1.6925749	-0.7048875
446	0.09606922	-2.0278885
447	-1.0039207	-13.655893
448	-6.1137147	-11.25934
449	-5.1645064	-11.58987
450	0.91465926	-1.821993
451	-9.344813	-0.5309631
452	7.3519945	5.0356402
453	1.7232021	-2.9232435
454	3.1762054	-2.4329367
455	-6.679228	-11.17087
456	1.6643338	-2.1821647
457	-6.2651525	8.614105
458	-0.9433131	-2.4567223
459	12.078368	1.6372669
460	0.4714782	-1.7914183
461	2.0126476	-2.5005698
462	-6.0309	8.889373
463	-1.9288306	4.0817943
464	3.6723545	4.405885
465	0.34396824	-1.9471505
466	11.852872	1.5168839
467	-6.647133	-10.119352
468	13.462604	-8.411175
469	-6.442103	8.106876
470	0.8266165	-1.9316044
471	1.6144546	-1.8099945
472	2.347249	-2.844193
473	0.7942509	-2.1177158
474	0.23802397	-1.9060111
475	-6.163194	8.847887
476	3.9381351	3.8650455
477	0.5625378	-1.710256
478	3.3350596	3.7761786
479	-0.16642848	-1.7586411
480	1.003071	-2.1383793
481	1.8833781	-2.203219
482	0.5773388	-2.970594
483	-9.195716	-0.45551756
484	4.4928136	-2.273487
485	0.7870481	-1.7671138
486	1.3844634	-1.393245
487	-2.3804681	-4.6730294
488	-9.709123	-0.48803404
489	1.3217063	-3.0234022
490	1.4386257	-2.9099805
491	7.439737	5.033391
492	-9.087618	-0.4035911
493	3.1181788	3.935051
494	-9.598176	-0.7020287
